ticker,rows,start,end,shares_rows,shares_start,shares_end,shares_status,shares_missing,turnover_missing,status
HAE,5787,2000-01-03,2022-12-30,217,2015-11-05,2022-12-30,ok,3986.0,3986.0,ok
HAFN,0,,,0,,,empty_ohlc,,,empty
HAL,5787,2000-01-03,2022-12-30,210,2015-10-23,2022-11-02,ok,3977.0,3977.0,ok
HASI,2445,2013-04-18,2022-12-30,232,2015-11-18,2022-11-25,ok,653.0,653.0,ok
HAYW,456,2021-03-12,2022-12-30,45,2021-03-13,2022-11-05,ok,1.0,1.0,ok
HBB,1326,2017-09-26,2022-12-30,206,2017-10-02,2022-11-09,ok,4.0,4.0,ok
HBM,3495,2009-02-13,2022-12-30,989,2017-04-29,2022-12-30,ok,2066.0,2066.0,ok
HCA,2974,2011-03-10,2022-12-30,201,2015-10-29,2022-12-07,ok,1168.0,1168.0,ok
HCC,1440,2017-04-13,2022-12-30,204,2015-08-20,2022-10-29,ok,0.0,0.0,ok
HCI,3600,2008-09-15,2022-12-30,214,2015-11-05,2022-11-15,ok,1799.0,1799.0,ok
HCXY,1073,2018-09-27,2022-12-30,4,2018-10-02,2018-10-08,ok,3.0,3.0,ok
HD,5787,2000-01-03,2022-12-30,199,2015-11-24,2022-12-05,ok,3999.0,3999.0,ok
HDB,5397,2001-07-20,2022-12-30,816,2017-04-29,2022-12-24,ok,3968.0,3968.0,ok
HE,5787,2000-01-03,2022-12-30,189,2015-11-06,2022-11-09,ok,3987.0,3987.0,ok
HEI,5787,2000-01-03,2022-12-30,901,2015-08-27,2022-12-31,ok,3937.0,3937.0,ok
HEI-A,5787,2000-01-03,2022-12-30,895,2015-08-27,2022-12-31,ok,3937.0,3937.0,ok
HEQ,2919,2011-05-27,2022-12-30,70,2019-06-27,2022-11-02,ok,2033.0,2033.0,ok
HESM,1446,2017-04-05,2022-12-30,239,2017-04-10,2022-11-06,ok,3.0,3.0,ok
HF,0,,,0,,,empty_ohlc,,,empty
HFEQ,0,,,0,,,empty_ohlc,,,empty
HFGM,0,,,0,,,empty_ohlc,,,empty
HFMF,0,,,0,,,empty_ohlc,,,empty
HFND,57,2022-10-11,2022-12-30,0,,,missing,57.0,57.0,ok
HFRO,1297,2017-11-06,2022-12-30,78,2019-06-27,2022-10-14,ok,411.0,411.0,ok
HFRO$A,0,,,0,,,empty_ohlc,,,empty
HFRO$B,0,,,0,,,empty_ohlc,,,empty
HG,0,,,0,,,empty_ohlc,,,empty
HGER,224,2022-02-10,2022-12-30,0,,,missing,224.0,224.0,ok
HGLB,968,2019-03-01,2022-12-30,131,2019-06-27,2022-12-14,ok,82.0,82.0,ok
HGTY,401,2021-06-01,2022-12-30,40,2021-12-10,2022-12-24,ok,135.0,135.0,ok
HGV,1509,2017-01-04,2022-12-30,203,2017-01-04,2022-11-13,ok,0.0,0.0,ok
HHH,3059,2010-11-05,2022-12-30,0,,,missing,3059.0,3059.0,ok
HI,3718,2008-03-28,2022-12-30,217,2015-11-18,2022-11-19,ok,1926.0,1926.0,ok
HIG,5787,2000-01-03,2022-12-30,204,2015-10-27,2022-11-01,ok,3979.0,3979.0,ok
HIG$G,0,,,0,,,empty_ohlc,,,empty
HII,2966,2011-03-22,2022-12-30,206,2015-11-05,2022-11-11,ok,1165.0,1165.0,ok
HIMS,832,2019-09-13,2022-12-30,60,2021-01-28,2022-11-25,ok,346.0,346.0,ok
HIO,5787,2000-01-03,2022-12-30,172,2013-12-23,2022-11-04,ok,3515.0,3515.0,ok
HIPO,498,2021-01-11,2022-12-30,41,2021-08-07,2022-11-16,ok,145.0,145.0,ok
HIW,5787,2000-01-03,2022-12-30,222,2015-10-27,2022-11-11,ok,3979.0,3979.0,ok
HIX,5787,2000-01-03,2022-12-30,198,2015-08-24,2022-11-25,ok,3934.0,3934.0,ok
HKD,118,2022-07-15,2022-12-30,6,2022-07-16,2022-11-11,ok,1.0,1.0,ok
HL,5787,2000-01-03,2022-12-30,213,2015-11-04,2022-11-16,ok,3985.0,3985.0,ok
HL$B,0,,,0,,,empty_ohlc,,,empty
HLF,4542,2004-12-16,2022-12-30,181,2015-11-03,2022-11-02,ok,2739.0,2739.0,ok
HLI,1860,2015-08-13,2022-12-30,254,2015-08-28,2023-01-01,ok,11.0,11.0,ok
HLIO,5787,2000-01-03,2022-12-30,103,2019-06-21,2022-11-23,ok,4897.0,4897.0,ok
HLLY,527,2020-11-27,2022-12-30,28,2014-01-21,2022-10-22,ok,0.0,0.0,ok
HLLY-W,0,,,0,,,empty_ohlc,,,empty
HLN,112,2022-07-25,2022-12-30,39,2022-07-23,2022-12-22,ok,0.0,0.0,ok
HLT,2279,2013-12-12,2022-12-30,202,2015-10-28,2022-10-30,ok,472.0,472.0,ok
HLX,5787,2000-01-03,2022-12-30,200,2015-10-21,2022-11-25,ok,3975.0,3975.0,ok
HMC,5787,2000-01-03,2022-12-30,964,2017-04-29,2022-12-30,ok,4358.0,4358.0,ok
HMN,5787,2000-01-03,2022-12-30,203,2015-11-06,2022-11-11,ok,3987.0,3987.0,ok
HMY,5787,2000-01-03,2022-12-30,877,2017-04-29,2022-12-31,ok,4358.0,4358.0,ok
HNGE,0,,,0,,,empty_ohlc,,,empty
HNI,5787,2000-01-03,2022-12-30,214,2015-11-03,2022-11-05,ok,3984.0,3984.0,ok
HOG,5787,2000-01-03,2022-12-30,208,2015-11-16,2022-11-09,ok,3993.0,3993.0,ok
HOMB,4160,2006-06-23,2022-12-30,235,2015-11-05,2022-12-31,ok,2359.0,2359.0,ok
HOV,5787,2000-01-03,2022-12-30,250,2015-09-09,2022-12-31,ok,3945.0,3945.0,ok
HP,5787,2000-01-03,2022-12-30,206,2015-11-25,2022-11-22,ok,4000.0,4000.0,ok
HPE,1814,2015-10-19,2022-12-30,369,2015-12-17,2022-12-11,ok,42.0,42.0,ok
HPE$C,0,,,0,,,empty_ohlc,,,empty
HPF,5059,2002-11-26,2022-12-30,192,2013-12-26,2022-12-31,ok,2789.0,2789.0,ok
HPI,4902,2003-07-15,2022-12-30,220,2013-12-26,2022-11-25,ok,2632.0,2632.0,ok
HPP,3153,2010-06-24,2022-12-30,234,2015-11-06,2022-11-08,ok,1353.0,1353.0,ok
HPP$C,0,,,0,,,empty_ohlc,,,empty
HPQ,5787,2000-01-03,2022-12-30,195,2015-09-08,2022-12-08,ok,3944.0,3944.0,ok
HPS,4921,2003-06-17,2022-12-30,229,2013-12-26,2022-11-04,ok,2651.0,2651.0,ok
HQH,5787,2000-01-03,2022-12-30,154,2015-04-21,2022-12-09,ok,3847.0,3847.0,ok
HQL,5787,2000-01-03,2022-12-30,155,2015-04-21,2022-12-09,ok,3847.0,3847.0,ok
HR,5787,2000-01-03,2022-12-30,213,2015-11-05,2022-11-25,ok,3986.0,3986.0,ok
HRB,5787,2000-01-03,2022-12-30,205,2015-12-10,2022-11-08,ok,4010.0,4010.0,ok
HRI,4058,2006-11-16,2022-12-30,255,2016-07-01,2022-11-02,ok,2421.0,2421.0,ok
HRL,5787,2000-01-03,2022-12-30,214,2015-12-04,2022-12-08,ok,4006.0,4006.0,ok
HRTG,2168,2014-05-23,2022-12-30,368,2015-11-04,2022-11-13,ok,366.0,366.0,ok
HSBC,5787,2000-01-03,2022-12-30,1029,2017-04-29,2022-12-24,ok,4358.0,4358.0,ok
HSHP,0,,,0,,,empty_ohlc,,,empty
HSY,5787,2000-01-03,2022-12-30,241,2015-10-30,2022-12-28,ok,3982.0,3982.0,ok
HTB,2637,2012-07-11,2022-12-30,0,,,missing,2637.0,2637.0,ok
HTD,4747,2004-02-25,2022-12-30,182,2013-12-26,2022-12-31,ok,2477.0,2477.0,ok
HTFC,130,2022-06-28,2022-12-30,0,,,missing,130.0,130.0,ok
HTGC,4422,2005-06-09,2022-12-30,195,2015-11-05,2022-12-07,ok,2621.0,2621.0,ok
HTH,4751,2004-02-19,2022-12-30,220,2015-11-17,2022-10-27,ok,2958.0,2958.0,ok
HTT,1310,2017-10-18,2022-12-30,0,,,missing,1310.0,1310.0,ok
HUBB,5787,2000-01-03,2022-12-30,203,2015-10-23,2022-11-02,ok,3977.0,3977.0,ok
HUBS,2072,2014-10-09,2022-12-30,206,2015-11-05,2022-12-07,ok,271.0,271.0,ok
HUM,5787,2000-01-03,2022-12-30,206,2015-11-06,2022-11-06,ok,3987.0,3987.0,ok
HUN,4502,2005-02-14,2022-12-30,202,2015-10-27,2022-11-08,ok,2694.0,2694.0,ok
HUYA,1169,2018-05-11,2022-12-30,249,2018-05-21,2022-11-22,ok,6.0,6.0,ok
HVT,5787,2000-01-03,2022-12-30,899,2015-11-02,2023-01-01,ok,3983.0,3983.0,ok
HVT-A,5787,2000-01-03,2022-12-30,870,2015-11-02,2023-01-01,ok,3983.0,3983.0,ok
HWM,1552,2016-11-01,2022-12-30,66,2020-04-02,2022-11-05,ok,859.0,859.0,ok
HXL,5787,2000-01-03,2022-12-30,208,2015-10-19,2022-11-04,ok,3973.0,3973.0,ok
HY,2580,2012-10-01,2022-12-30,262,2015-10-28,2022-12-30,ok,773.0,773.0,ok
HYAC,0,,,0,,,empty_ohlc,,,empty
HYAC-U,0,,,0,,,empty_ohlc,,,empty
HYAC-W,0,,,0,,,empty_ohlc,,,empty
HYBX,0,,,0,,,empty_ohlc,,,empty
HYI,3066,2010-10-27,2022-12-30,120,2019-06-27,2022-12-31,ok,2180.0,2180.0,ok
HYT,4934,2003-05-29,2022-12-30,186,2013-11-20,2022-12-31,ok,2640.0,2640.0,ok
HYTR,743,2020-01-22,2022-12-30,0,,,missing,743.0,743.0,ok
HZO,5787,2000-01-03,2022-12-30,239,2015-12-08,2022-12-30,ok,4008.0,4008.0,ok
IAE,3970,2007-03-28,2022-12-30,75,2019-06-27,2022-11-09,ok,3084.0,3084.0,ok
IAG,4902,2003-07-15,2022-12-30,910,2017-04-29,2022-12-30,ok,3473.0,3473.0,ok
IBM,5787,2000-01-03,2022-12-30,184,2015-10-27,2021-10-20,ok,3979.0,3979.0,ok
IBN,5728,2000-03-28,2022-12-30,1048,2017-04-29,2023-01-01,ok,4299.0,4299.0,ok
IBP,2237,2014-02-13,2022-12-30,215,2015-07-29,2022-12-07,ok,366.0,366.0,ok
IBTA,0,,,0,,,empty_ohlc,,,empty
ICE,4310,2005-11-16,2022-12-30,212,2015-10-28,2022-11-09,ok,2503.0,2503.0,ok
ICL,4477,2005-03-22,2022-12-30,925,2017-04-29,2022-12-24,ok,3048.0,3048.0,ok
ICR$A,0,,,0,,,empty_ohlc,,,empty
IDA,5787,2000-01-03,2022-12-30,236,2015-10-29,2022-12-24,ok,3981.0,3981.0,ok
IDE,3252,2010-02-02,2022-12-30,83,2019-06-27,2022-11-09,ok,2366.0,2366.0,ok
IDT,5442,2001-05-16,2022-12-30,274,2015-12-10,2022-12-16,ok,3665.0,3665.0,ok
IEX,5787,2000-01-03,2022-12-30,195,2015-10-27,2022-10-28,ok,3979.0,3979.0,ok
IFF,5787,2000-01-03,2022-12-30,209,2015-11-10,2022-11-11,ok,3989.0,3989.0,ok
IFN,5787,2000-01-03,2022-12-30,300,2015-05-11,2022-09-14,ok,3861.0,3861.0,ok
IFS,884,2019-07-01,2022-12-30,628,2019-08-16,2022-12-31,ok,33.0,33.0,ok
IGA,4324,2005-10-27,2022-12-30,173,2014-05-06,2022-11-11,ok,2143.0,2143.0,ok
IGCB,0,,,0,,,empty_ohlc,,,empty
IGD,4473,2005-03-29,2022-12-30,181,2012-05-02,2022-11-09,ok,1788.0,1788.0,ok
IGI,3400,2009-07-01,2022-12-30,99,2019-06-27,2022-11-04,ok,2514.0,2514.0,ok
IGR,4747,2004-02-25,2022-12-30,179,2015-09-03,2022-11-04,ok,2902.0,2902.0,ok
IH,561,2020-10-09,2022-12-30,51,2020-10-10,2022-12-14,ok,1.0,1.0,ok
IHD,2940,2011-04-28,2022-12-30,112,2019-06-27,2022-11-08,ok,2054.0,2054.0,ok
IHG,4967,2003-04-10,2022-12-30,858,2017-04-30,2022-12-31,ok,3538.0,3538.0,ok
IHS,306,2021-10-14,2022-12-30,26,2015-09-29,2022-11-25,ok,0.0,0.0,ok
IIF,5787,2000-01-03,2022-12-30,160,2015-05-11,2022-10-07,ok,3861.0,3861.0,ok
IIIN,5787,2000-01-03,2022-12-30,203,2015-10-30,2022-10-30,ok,3982.0,3982.0,ok
IIM,5787,2000-01-03,2022-12-30,182,2015-07-10,2022-11-04,ok,3903.0,3903.0,ok
IIPR,1531,2016-12-01,2022-12-30,227,2016-12-02,2022-11-27,ok,1.0,1.0,ok
IIPR$A,0,,,0,,,empty_ohlc,,,empty
IMAX,5787,2000-01-03,2022-12-30,202,2015-10-29,2022-11-02,ok,3981.0,3981.0,ok
INFO,0,,,0,,,empty_ohlc,,,empty
INFY,5787,2000-01-03,2022-12-30,1008,2017-04-30,2022-12-30,ok,4358.0,4358.0,ok
ING,5787,2000-01-03,2022-12-30,1030,2017-04-29,2022-12-30,ok,4358.0,4358.0,ok
INGM,0,,,0,,,empty_ohlc,,,empty
INGR,5787,2000-01-03,2022-12-30,220,2015-10-30,2022-11-11,ok,3982.0,3982.0,ok
INN,2994,2011-02-09,2022-12-30,221,2015-11-02,2022-11-25,ok,1190.0,1190.0,ok
INN$E,0,,,0,,,empty_ohlc,,,empty
INN$F,0,,,0,,,empty_ohlc,,,empty
INR,0,,,0,,,empty_ohlc,,,empty
INSP,1175,2018-05-03,2022-12-30,276,2018-05-07,2022-11-10,ok,2.0,2.0,ok
INSW,1541,2016-11-16,2022-12-30,225,2016-12-01,2022-12-28,ok,10.0,10.0,ok
INVH,1490,2017-02-01,2022-12-30,269,2017-02-01,2022-11-09,ok,0.0,0.0,ok
INVX,5787,2000-01-03,2022-12-30,0,,,missing,5787.0,5787.0,ok
IONQ,503,2021-01-04,2022-12-30,21,2021-10-23,2022-11-16,ok,204.0,204.0,ok
IONQ-W,0,,,0,,,empty_ohlc,,,empty
IOT,263,2021-12-15,2022-12-30,31,2015-08-24,2022-12-08,ok,0.0,0.0,ok
IP,5787,2000-01-03,2022-12-30,203,2015-11-05,2022-12-21,ok,3986.0,3986.0,ok
IPB,4772,2004-01-20,2022-12-30,0,,,missing,4772.0,4772.0,ok
IPI,3701,2008-04-22,2022-12-30,248,2015-10-27,2022-12-07,ok,1893.0,1893.0,ok
IQI,5787,2000-01-03,2022-12-30,191,2013-06-18,2022-11-04,ok,3384.0,3384.0,ok
IQV,2430,2013-05-09,2022-12-30,199,2017-08-04,2022-10-30,ok,1068.0,1068.0,ok
IR,1420,2017-05-12,2022-12-30,234,2015-10-27,2022-11-09,ok,0.0,0.0,ok
IRAB-U,0,,,0,,,empty_ohlc,,,empty
IRM,5787,2000-01-03,2022-12-30,210,2015-10-30,2022-11-09,ok,3982.0,3982.0,ok
IRS,5787,2000-01-03,2022-12-30,941,2017-04-29,2022-12-31,ok,4358.0,4358.0,ok
IRS-W,0,,,0,,,empty_ohlc,,,empty
IRT,2364,2013-08-13,2022-12-30,237,2015-11-10,2022-11-25,ok,566.0,566.0,ok
ISD,2688,2012-04-27,2022-12-30,104,2019-06-27,2022-11-04,ok,1802.0,1802.0,ok
IT,5787,2000-01-03,2022-12-30,208,2015-11-05,2022-11-02,ok,3986.0,3986.0,ok
ITGR,5599,2000-09-29,2022-12-30,246,2016-05-10,2022-12-31,ok,3925.0,3925.0,ok
ITT,5787,2000-01-03,2022-12-30,190,2015-10-30,2022-12-07,ok,3982.0,3982.0,ok
ITUB,5251,2002-02-25,2022-12-30,791,2017-04-29,2022-12-13,ok,3822.0,3822.0,ok
ITW,5787,2000-01-03,2022-12-30,195,2015-10-30,2022-11-01,ok,3982.0,3982.0,ok
IVR,3400,2009-07-01,2022-12-30,218,2015-11-03,2022-11-25,ok,1597.0,1597.0,ok
IVR$C,0,,,0,,,empty_ohlc,,,empty
IVT,2228,2014-02-27,2022-12-30,23,2021-10-15,2022-10-23,ok,1923.0,1923.0,ok
IVZ,5787,2000-01-03,2022-12-30,204,2015-10-29,2022-11-09,ok,3981.0,3981.0,ok
IX,5787,2000-01-03,2022-12-30,892,2017-04-29,2022-12-30,ok,4358.0,4358.0,ok
J,5787,2000-01-03,2022-12-30,85,2019-12-16,2022-12-16,ok,5020.0,5020.0,ok
JACS,0,,,0,,,empty_ohlc,,,empty
JACS-R,0,,,0,,,empty_ohlc,,,empty
JACS-U,0,,,0,,,empty_ohlc,,,empty
JBGS,1383,2017-07-06,2022-12-30,223,2017-07-21,2022-11-05,ok,11.0,11.0,ok
JBI,763,2019-12-20,2022-12-30,34,2021-06-16,2022-11-16,ok,373.0,373.0,ok
JBK,4719,2004-04-05,2022-12-30,0,,,missing,4719.0,4719.0,ok
JBL,5787,2000-01-03,2022-12-30,233,2015-12-10,2022-12-14,ok,4010.0,4010.0,ok
JBND,0,,,0,,,empty_ohlc,,,empty
JBS,0,,,0,,,empty_ohlc,,,empty
JBTM,3638,2008-07-22,2022-12-30,0,,,missing,3638.0,3638.0,ok
JCE,3970,2007-03-28,2022-12-30,103,2019-06-27,2022-11-05,ok,3084.0,3084.0,ok
JCI,5787,2000-01-03,2022-12-30,197,2015-11-18,2022-11-20,ok,3995.0,3995.0,ok
JEF,5787,2000-01-03,2022-12-30,247,2017-08-03,2022-12-31,ok,4424.0,4424.0,ok
JELD,1493,2017-01-27,2022-12-30,194,2017-01-27,2022-12-08,ok,0.0,0.0,ok
JENA,0,,,0,,,empty_ohlc,,,empty
JENA-R,0,,,0,,,empty_ohlc,,,empty
JENA-U,0,,,0,,,empty_ohlc,,,empty
JFR,4726,2004-03-25,2022-12-30,194,2013-10-18,2022-11-03,ok,2409.0,2409.0,ok
JGH,2040,2014-11-24,2022-12-30,177,2019-06-27,2022-12-31,ok,1154.0,1154.0,ok
JHG,1409,2017-05-30,2022-12-30,209,2017-05-30,2022-11-02,ok,0.0,0.0,ok
JHI,5787,2000-01-03,2022-12-30,196,2015-03-02,2022-10-22,ok,3812.0,3812.0,ok
JHS,5787,2000-01-03,2022-12-30,198,2013-12-26,2022-10-22,ok,3517.0,3517.0,ok
JHX,5336,2001-10-22,2022-12-30,840,2017-04-29,2022-12-21,ok,3907.0,3907.0,ok
JILL,1465,2017-03-09,2022-12-30,214,2017-03-10,2022-12-08,ok,1.0,1.0,ok
JKS,3181,2010-05-14,2022-12-30,346,2016-08-26,2022-12-08,ok,1583.0,1583.0,ok
JLL,5787,2000-01-03,2022-12-30,229,2015-11-05,2022-12-07,ok,3986.0,3986.0,ok
JLS,3296,2009-11-27,2022-12-30,95,2019-06-27,2022-09-02,ok,2410.0,2410.0,ok
JMIA,938,2019-04-12,2022-12-30,163,2019-04-14,2022-11-10,ok,1.0,1.0,ok
JMM,5787,2000-01-03,2022-12-30,70,2011-11-03,2022-03-18,ok,2979.0,2979.0,ok
JNJ,5787,2000-01-03,2022-12-30,208,2015-10-30,2022-10-30,ok,3982.0,3982.0,ok
JOBY,540,2020-11-09,2022-12-30,29,2021-08-11,2022-11-08,ok,189.0,189.0,ok
JOBY-W,0,,,0,,,empty_ohlc,,,empty
JOE,5787,2000-01-03,2022-12-30,246,2015-11-05,2022-10-30,ok,3986.0,3986.0,ok
JOF,5787,2000-01-03,2022-12-30,239,2015-10-16,2022-12-21,ok,3972.0,3972.0,ok
JPC,4975,2003-03-31,2022-12-30,209,2012-03-02,2022-11-25,ok,2248.0,2248.0,ok
JPM,5787,2000-01-03,2022-12-30,236,2015-11-02,2022-11-09,ok,3983.0,3983.0,ok
JPM$C,0,,,0,,,empty_ohlc,,,empty
JPM$D,0,,,0,,,empty_ohlc,,,empty
JPM$J,0,,,0,,,empty_ohlc,,,empty
JPM$K,0,,,0,,,empty_ohlc,,,empty
JPM$L,0,,,0,,,empty_ohlc,,,empty
JPM$M,0,,,0,,,empty_ohlc,,,empty
JQC,4914,2003-06-26,2022-12-30,194,2013-12-02,2022-11-01,ok,2627.0,2627.0,ok
JRI,2688,2012-04-27,2022-12-30,121,2019-06-27,2022-10-23,ok,1802.0,1802.0,ok
JRS,5316,2001-11-19,2022-12-30,219,2014-06-20,2022-11-02,ok,3167.0,3167.0,ok
JXN,336,2021-09-01,2022-12-30,40,2021-09-22,2022-11-25,ok,14.0,14.0,ok
JXN$A,0,,,0,,,empty_ohlc,,,empty
KAI,5787,2000-01-03,2022-12-30,225,2015-11-12,2022-11-12,ok,3991.0,3991.0,ok
KB,5320,2001-11-13,2022-12-30,997,2017-04-29,2022-12-25,ok,3891.0,3891.0,ok
KBDC,0,,,0,,,empty_ohlc,,,empty
KBH,5787,2000-01-03,2022-12-30,225,2015-10-09,2022-10-22,ok,3967.0,3967.0,ok
KBR,4058,2006-11-16,2022-12-30,201,2015-11-03,2022-11-02,ok,2255.0,2255.0,ok
KD,300,2021-10-22,2022-12-30,28,2021-11-05,2022-11-08,ok,10.0,10.0,ok
KEN,2005,2015-01-15,2022-12-30,385,2017-04-29,2022-10-22,ok,576.0,576.0,ok
KEP,5787,2000-01-03,2022-12-30,907,2017-04-29,2022-12-31,ok,4358.0,4358.0,ok
KEX,5787,2000-01-03,2022-12-30,200,2015-11-05,2022-11-11,ok,3986.0,3986.0,ok
KEY,5787,2000-01-03,2022-12-30,229,2015-11-02,2022-11-05,ok,3983.0,3983.0,ok
KEY$I,0,,,0,,,empty_ohlc,,,empty
KEY$J,0,,,0,,,empty_ohlc,,,empty
KEY$K,0,,,0,,,empty_ohlc,,,empty
KEY$L,0,,,0,,,empty_ohlc,,,empty
KEYS,2065,2014-10-20,2022-12-30,211,2015-11-20,2022-12-19,ok,275.0,275.0,ok
KF,5787,2000-01-03,2022-12-30,195,2015-09-11,2022-12-24,ok,3947.0,3947.0,ok
KFRC,5787,2000-01-03,2022-12-30,225,2015-11-10,2022-11-09,ok,3989.0,3989.0,ok
KFS,5404,2001-07-11,2022-12-30,365,2017-05-02,2022-11-16,ok,3976.0,3976.0,ok
KFY,5787,2000-01-03,2022-12-30,254,2015-12-10,2022-12-14,ok,4010.0,4010.0,ok
KGC,5787,2000-01-03,2022-12-30,985,2017-05-02,2022-12-30,ok,4359.0,4359.0,ok
KGS,0,,,0,,,empty_ohlc,,,empty
KIM,5787,2000-01-03,2022-12-30,222,2015-11-06,2022-11-01,ok,3987.0,3987.0,ok
KIM$L,0,,,0,,,empty_ohlc,,,empty
KIM$M,0,,,0,,,empty_ohlc,,,empty
KIM$N,0,,,0,,,empty_ohlc,,,empty
KIO,2376,2013-07-26,2022-12-30,155,2019-06-27,2022-11-04,ok,1490.0,1490.0,ok
KKR,3139,2010-07-15,2022-12-30,226,2015-11-17,2022-11-11,ok,1346.0,1346.0,ok
KKR$D,0,,,0,,,empty_ohlc,,,empty
KKRS,429,2021-04-21,2022-12-30,0,,,missing,429.0,429.0,ok
KKRT,0,,,0,,,empty_ohlc,,,empty
KLAR,0,,,0,,,empty_ohlc,,,empty
KLC,0,,,0,,,empty_ohlc,,,empty
KMI,2992,2011-02-11,2022-12-30,200,2015-10-23,2022-12-07,ok,1182.0,1182.0,ok
KMPB,201,2022-03-16,2022-12-30,0,,,missing,201.0,201.0,ok
KMPR,5787,2000-01-03,2022-12-30,226,2015-11-06,2022-11-05,ok,3987.0,3987.0,ok
KMT,5787,2000-01-03,2022-12-30,220,2015-11-04,2022-12-06,ok,3985.0,3985.0,ok
KMX,5787,2000-01-03,2022-12-30,236,2015-10-08,2022-12-24,ok,3966.0,3966.0,ok
KN,2236,2014-02-14,2022-12-30,215,2015-11-05,2022-11-10,ok,435.0,435.0,ok
KNF,0,,,0,,,empty_ohlc,,,empty
KNOP,2451,2013-04-10,2022-12-30,244,2015-11-18,2022-12-28,ok,659.0,659.0,ok
KNSL,1619,2016-07-28,2022-12-30,246,2016-07-28,2022-11-20,ok,0.0,0.0,ok
KNTK,1040,2018-11-13,2022-12-30,33,2022-03-03,2022-11-25,ok,830.0,830.0,ok
KNX,5787,2000-01-03,2022-12-30,238,2015-11-09,2022-11-05,ok,3988.0,3988.0,ok
KO,5787,2000-01-03,2022-12-30,211,2015-10-28,2022-12-28,ok,3980.0,3980.0,ok
KODK,2336,2013-09-23,2022-12-30,201,2015-10-22,2022-11-11,ok,525.0,525.0,ok
KOF,5787,2000-01-03,2022-12-30,634,2016-07-27,2022-12-31,ok,4167.0,4167.0,ok
KOP,4259,2006-02-01,2022-12-30,248,2015-08-24,2022-12-30,ok,2406.0,2406.0,ok
KORE,517,2020-12-11,2022-12-30,18,2021-10-14,2022-11-20,ok,211.0,211.0,ok
KOS,2931,2011-05-11,2022-12-30,226,2015-11-16,2022-11-11,ok,1137.0,1137.0,ok
KR,5787,2000-01-03,2022-12-30,224,2015-12-04,2022-12-13,ok,4006.0,4006.0,ok
KRC,5787,2000-01-03,2022-12-30,255,2015-10-29,2022-10-29,ok,3981.0,3981.0,ok
KREF,1425,2017-05-05,2022-12-30,205,2017-04-27,2022-10-26,ok,0.0,0.0,ok
KREF$A,0,,,0,,,empty_ohlc,,,empty
KRG,4630,2004-08-12,2022-12-30,225,2015-11-06,2022-11-09,ok,2830.0,2830.0,ok
KRMN,0,,,0,,,empty_ohlc,,,empty
KRO,4799,2003-12-09,2022-12-30,200,2015-08-24,2022-12-21,ok,2946.0,2946.0,ok
KRP,1488,2017-02-03,2022-12-30,380,2017-02-08,2022-12-29,ok,3.0,3.0,ok
KRSP,0,,,0,,,empty_ohlc,,,empty
KRSP-U,0,,,0,,,empty_ohlc,,,empty
KRSP-W,0,,,0,,,empty_ohlc,,,empty
KSS,5787,2000-01-03,2022-12-30,203,2015-12-04,2022-12-06,ok,4006.0,4006.0,ok
KT,5787,2000-01-03,2022-12-30,988,2017-04-29,2022-12-17,ok,4358.0,4358.0,ok
KTB,908,2019-05-28,2022-12-30,120,2019-05-28,2022-11-09,ok,0.0,0.0,ok
KTF,5787,2000-01-03,2022-12-30,284,2015-08-24,2022-12-31,ok,3934.0,3934.0,ok
KTH,5507,2001-02-12,2022-12-30,0,,,missing,5507.0,5507.0,ok
KTN,4802,2003-12-04,2022-12-30,0,,,missing,4802.0,4802.0,ok
KVUE,0,,,0,,,empty_ohlc,,,empty
KVYO,0,,,0,,,empty_ohlc,,,empty
KW,3797,2007-12-03,2022-12-30,204,2015-11-09,2022-12-07,ok,1998.0,1998.0,ok
KWR,5787,2000-01-03,2022-12-30,266,2015-10-28,2022-11-09,ok,3980.0,3980.0,ok
KYN,4598,2004-09-28,2022-12-30,184,2015-08-27,2022-11-02,ok,2748.0,2748.0,ok
L,5787,2000-01-03,2022-12-30,204,2015-11-03,2022-11-05,ok,3984.0,3984.0,ok
LAC,0,,,0,,,empty_ohlc,,,empty
LAD,5787,2000-01-03,2022-12-30,293,2015-11-02,2022-11-06,ok,3983.0,3983.0,ok
LADR,2242,2014-02-06,2022-12-30,243,2015-11-06,2022-11-01,ok,442.0,442.0,ok
LANV,455,2021-03-15,2022-12-30,2,2022-12-21,2022-12-22,ok,448.0,448.0,ok
LANV-W,0,,,0,,,empty_ohlc,,,empty
LAR,3597,2008-09-18,2022-12-30,0,,,missing,3597.0,3597.0,ok
LAW,366,2021-07-21,2022-12-30,25,2021-07-22,2022-11-16,ok,1.0,1.0,ok
LAZ,4446,2005-05-05,2022-12-30,198,2015-08-24,2022-12-22,ok,2593.0,2593.0,ok
LB,0,,,0,,,empty_ohlc,,,empty
LBRT,1252,2018-01-11,2022-12-30,372,2018-01-18,2022-10-23,ok,4.0,4.0,ok
LC,2028,2014-12-11,2022-12-30,213,2015-11-03,2022-11-05,ok,225.0,225.0,ok
LCII,5787,2000-01-03,2022-12-30,297,2016-11-08,2022-12-29,ok,4240.0,4240.0,ok
LDI,476,2021-02-11,2022-12-30,104,2021-02-25,2022-11-16,ok,9.0,9.0,ok
